2.993613369,11.98326678,
3.13730804,8.795892434,
3.20234869,7.079652654,
3.252935863,5.965164703,
3.484191509,4.82738612,
3.737127371,3.488929653,
4.22131888,2.684003795,
4.719963866,1.990418029,
5.265582656,1.965094247,
5.7100271,1.516935782,
6.25203252,1.469348008,
6.822944896,2.067838747,
7.245709124,2.622586579,
7.491418248,3.557150873,
